continent,year,month,US_imports,US_exports,US_trade_deficit,US_ unemployment_rate,US_housing_price_index,number_of_covid_cases_US,number_of_covid_deaths,global_container_freight_index
South and Central America,1998,Jul,4336.4,5408.8,1072.4,4.5,125.85,0,0,
South and Central America,1998,Aug,4190.1,5262.4,1072.3,4.5,126.31,0,0,
South and Central America,1998,Sep,4148.5,4759.3,610.8,4.6,126.78,0,0,
South and Central America,1998,Oct,4394.3,5642.6,1248.3,4.5,127.05,0,0,
South and Central America,1998,Nov,4041.5,5195.6,1154.1,4.4,127.6,0,0,
South and Central America,1998,Dec,4199.9,5208.4,1008.5,4.4,127.82,0,0,
South and Central America,1999,Jan,3883,4507.6,624.6,4.3,128.28,0,0,
South and Central America,1999,Feb,3993.4,4312.3,318.9,4.4,128.76,0,0,
South and Central America,1999,Mar,4507.1,4677.4,170.3,4.2,129.83,0,0,
South and Central America,1999,Apr,4544.8,4556.2,11.4,4.3,130.79,0,0,
South and Central America,1999,May,4640.4,4569.6,-70.8,4.2,132.06,0,0,
South and Central America,1999,Jun,4826,4583.7,-242.3,4.3,133.1,0,0,
South and Central America,1999,Jul,5100.7,4482.7,-618,4.3,133.79,0,0,
South and Central America,1999,Aug,5383.6,4460.1,-923.5,4.2,134.5,0,0,
South and Central America,1999,Sep,5407.4,4469.8,-937.6,4.2,134.58,0,0,
South and Central America,1999,Oct,5355.1,5054,-301.1,4.1,135.11,0,0,
South and Central America,1999,Nov,5278.2,4737.3,-540.9,4.1,135.31,0,0,
South and Central America,1999,Dec,5545,4741.9,-803.1,4,135.6,0,0,
South and Central America,2000,Jan,5425.6,4275.4,-1150.2,4,136.94,0,0,
South and Central America,2000,Feb,5874.5,4284.7,-1589.8,4.1,136.7,0,0,
South and Central America,2000,Mar,6185.8,5045,-1140.8,4,138.27,0,0,
South and Central America,2000,Apr,5441.8,4775.1,-666.7,3.8,139.57,0,0,
South and Central America,2000,May,6041.7,4746.5,-1295.2,4,140.69,0,0,
South and Central America,2000,Jun,6628.2,5108.7,-1519.5,4,142.11,0,0,
South and Central America,2000,Jul,6143.7,4827.3,-1316.4,4,142.83,0,0,
South and Central America,2000,Aug,6522.3,5314.9,-1207.4,4.1,143.27,0,0,
South and Central America,2000,Sep,6201.2,5167.6,-1033.6,3.9,143.87,0,0,
South and Central America,2000,Oct,6468.5,5304.1,-1164.4,3.9,144.33,0,0,
South and Central America,2000,Nov,6302.2,5255.7,-1046.5,3.9,144.79,0,0,
South and Central America,2000,Dec,6112.2,5177.7,-934.5,3.9,145.24,0,0,
South and Central America,2001,Jan,6476.1,4779.9,-1696.2,4.2,145.85,0,0,
South and Central America,2001,Feb,5475.2,4547.2,-928,4.2,146.8,0,0,
South and Central America,2001,Mar,6218.7,5323.2,-895.5,4.3,148.13,0,0,
South and Central America,2001,Apr,5702.1,4967.6,-734.5,4.4,149.4,0,0,
South and Central America,2001,May,5801.7,5216.1,-585.6,4.3,150.63,0,0,
South and Central America,2001,Jun,5695.1,5148.1,-547,4.5,151.88,0,0,
South and Central America,2001,Jul,5712.8,5013.4,-699.4,4.6,152.74,0,0,
South and Central America,2001,Aug,5960.2,5147.5,-812.7,4.9,153.31,0,0,
South and Central America,2001,Sep,5275.8,4308.8,-967,5,153.85,0,0,
South and Central America,2001,Oct,5332.8,4649.9,-682.9,5.3,154.43,0,0,
South and Central America,2001,Nov,4992.9,4765.7,-227.2,5.5,154.4,0,0,
South and Central America,2001,Dec,4726.6,4288.5,-438.1,5.7,154.93,0,0,
South and Central America,2002,Jan,4844.9,3875.7,-969.2,5.7,155.46,0,0,
South and Central America,2002,Feb,4553.6,3958.9,-594.7,5.7,156.36,0,0,
South and Central America,2002,Mar,5273.7,4503.3,-770.4,5.7,157.9,0,0,
South and Central America,2002,Apr,5407,4306.1,-1100.9,5.9,159.2,0,0,
South and Central America,2002,May,5770.4,4551.6,-1218.8,5.8,160.93,0,0,
South and Central America,2002,Jun,5558.9,4187.4,-1371.5,5.8,162.49,0,0,
South and Central America,2002,Jul,6222.4,4098,-2124.4,5.8,163.57,0,0,
South and Central America,2002,Aug,6492.2,4401.7,-2090.5,5.7,164.47,0,0,
South and Central America,2002,Sep,6363.6,4320.7,-2042.9,5.7,165.17,0,0,
South and Central America,2002,Oct,6997.7,4567.8,-2429.9,5.7,165.94,0,0,
South and Central America,2002,Nov,6144.4,4693.4,-1451,5.9,166.29,0,0,
South and Central America,2002,Dec,5874.4,4086.6,-1787.8,6,166.97,0,0,
South and Central America,2003,Jan,5193.472035,4037.139774,-1156.332261,5.8,167.51,0,0,
South and Central America,2003,Feb,5567.559638,3952.003826,-1615.555812,5.9,168.62,0,0,
South and Central America,2003,Mar,6777.326725,4522.379094,-2254.947631,5.9,169.78,0,0,
South and Central America,2003,Apr,6854.338564,4071.26357,-2783.074994,6,171.36,0,0,
South and Central America,2003,May,6506.534441,4138.128696,-2368.405745,6.1,173.05,0,0,
South and Central America,2003,Jun,6513.031381,4180.902313,-2332.129068,6.3,174.46,0,0,
South and Central America,2003,Jul,7105.052908,4416.559733,-2688.493175,6.2,175.81,0,0,
South and Central America,2003,Aug,6941.147036,4452.396079,-2488.750957,6.1,176.94,0,0,
South and Central America,2003,Sep,6569.834768,4236.96299,-2332.871778,6.1,178.04,0,0,
South and Central America,2003,Oct,7064.270789,4783.331699,-2280.93909,6,178.63,0,0,
South and Central America,2003,Nov,6343.037214,4665.066079,-1677.971135,5.8,179.39,0,0,
South and Central America,2003,Dec,7393.463226,4490.092885,-2903.370341,5.7,180.26,0,0,
South and Central America,2004,Jan,6830.513628,4462.103898,-2368.40973,5.7,180.77,0,0,
South and Central America,2004,Feb,6827.453167,4816.047551,-2011.405616,5.6,182.32,0,0,
South and Central America,2004,Mar,7829.441798,5355.512384,-2473.929414,5.8,184.32,0,0,
South and Central America,2004,Apr,7492.097953,4941.083184,-2551.014769,5.6,186.51,0,0,
South and Central America,2004,May,7871.531153,5128.32702,-2743.204133,5.6,189.16,0,0,
South and Central America,2004,Jun,8416.489411,5113.165674,-3303.323737,5.6,191.73,0,0,
South and Central America,2004,Jul,8522.663197,5090.710065,-3431.953132,5.5,193.33,0,0,
South and Central America,2004,Aug,8818.230476,5116.86391,-3701.366566,5.4,194.62,0,0,
South and Central America,2004,Sep,8653.34534,4917.96608,-3735.37926,5.4,195.7,0,0,
South and Central America,2004,Oct,9292.101022,5636.39662,-3655.704402,5.5,196.61,0,0,
South and Central America,2004,Nov,8960.293976,5336.979083,-3623.314893,5.4,197.64,0,0,
South and Central America,2004,Dec,9133.65116,5464.504094,-3669.147066,5.4,198.63,0,0,
South and Central America,2005,Jan,9201.908356,5171.979963,-4029.928393,5.3,199.26,0,0,
South and Central America,2005,Feb,8582.963674,5186.46498,-3396.498694,5.4,201.03,0,0,
South and Central America,2005,Mar,10119.56043,6027.530008,-4092.030422,5.2,203.88,0,0,
South and Central America,2005,Apr,9943.834308,6149.964082,-3793.870226,5.2,206.49,0,0,
South and Central America,2005,May,9990.289486,6296.024304,-3694.265182,5.1,209.21,0,0,
South and Central America,2005,Jun,10502.95645,6277.264607,-4225.691843,5,211.77,0,0,
South and Central America,2005,Jul,10457.10895,6083.445091,-4373.663859,5,213.8,0,0,
South and Central America,2005,Aug,10854.29069,6185.282981,-4669.007709,4.9,215.23,0,0,
South and Central America,2005,Sep,10901.00501,5843.882055,-5057.122955,5,216.6,0,0,
South and Central America,2005,Oct,10665.07929,6111.747892,-4553.331398,5,217.15,0,0,
South and Central America,2005,Nov,10663.80879,6371.343324,-4292.465466,5,217.71,0,0,
South and Central America,2005,Dec,10990.22387,6618.916957,-4371.306913,4.9,218.11,0,0,
South and Central America,2006,Jan,11041.65094,6444.24917,-4597.40177,4.7,218.61,0,0,
South and Central America,2006,Feb,10068.4613,6201.958481,-3866.502819,4.8,219.59,0,0,
South and Central America,2006,Mar,11657.03503,7332.577931,-4324.457099,4.7,221.24,0,0,
South and Central America,2006,Apr,10370.14441,6903.28421,-3466.8602,4.7,222.66,0,0,
South and Central America,2006,May,11890.63456,7205.664658,-4684.969902,4.6,224.42,0,0,
South and Central America,2006,Jun,11565.71701,7362.858968,-4202.858042,4.6,225.23,0,0,
South and Central America,2006,Jul,12256.67726,7251.175498,-5005.501762,4.7,224.95,0,0,
South and Central America,2006,Aug,12311.91701,7583.961302,-4727.955708,4.7,225.47,0,0,
South and Central America,2006,Sep,11369.05491,7662.577772,-3706.477138,4.5,224.66,0,0,
South and Central America,2006,Oct,10922.7995,8095.160531,-2827.638969,4.4,224.27,0,0,
South and Central America,2006,Nov,10129.2205,8442.860697,-1686.359803,4.5,223.97,0,0,
South and Central America,2006,Dec,10092.50885,7893.313619,-2199.195231,4.4,223.02,0,0,
South and Central America,2007,Jan,10163.19463,7949.18056,-2214.01407,4.6,222.91,0,0,
South and Central America,2007,Feb,9092.540352,7366.091774,-1726.448578,4.5,223.59,0,0,
South and Central America,2007,Mar,10851.6481,8405.472622,-2446.175478,4.4,225.32,0,0,
South and Central America,2007,Apr,10765.22748,8069.115808,-2696.111672,4.5,226.5,0,0,
South and Central America,2007,May,11328.44955,8596.942652,-2731.506898,4.4,226.77,0,0,
South and Central America,2007,Jun,10690.26627,8693.440048,-1996.826222,4.6,226.72,0,0,
South and Central America,2007,Jul,11570.96267,8878.970536,-2691.992134,4.7,225.44,0,0,
South and Central America,2007,Aug,12072.95756,9379.333161,-2693.624399,4.6,224.22,0,0,
South and Central America,2007,Sep,11347.22361,8989.71038,-2357.51323,4.7,222.51,0,0,
South and Central America,2007,Oct,12349.91869,10292.06695,-2057.85174,4.7,220.12,0,0,
South and Central America,2007,Nov,12018.76254,9957.495892,-2061.266648,4.7,217.61,0,0,
South and Central America,2007,Dec,12564.47056,10202.54793,-2361.92263,5,215.35,0,0,
South and Central America,2008,Jan,13158.56423,9955.983671,-3202.580559,5,212.62,0,0,
South and Central America,2008,Feb,11759.05001,10277.58891,-1481.4611,4.9,211.87,0,0,
South and Central America,2008,Mar,12380.22923,10889.59832,-1490.63091,5.1,210.78,0,0,
South and Central America,2008,Apr,13136.7348,11153.51786,-1983.21694,5,209.71,0,0,
South and Central America,2008,May,13956.2816,11849.0001,-2107.2815,5.4,208.8,0,0,
South and Central America,2008,Jun,15704.46682,12523.70136,-3180.76546,5.6,208.32,0,0,
South and Central America,2008,Jul,17081.58061,12461.86768,-4619.71293,5.8,206.24,0,0,
South and Central America,2008,Aug,15788.34028,14114.54721,-1673.79307,6.1,203.88,0,0,
South and Central America,2008,Sep,14319.67021,11377.76517,-2941.90504,6.1,201.25,0,0,
South and Central America,2008,Oct,13690.56405,12333.69572,-1356.86833,6.5,199.1,0,0,
South and Central America,2008,Nov,9829.301728,10626.50831,797.206582,6.8,194.7,0,0,
South and Central America,2008,Dec,9174.652628,9381.888487,207.235859,7.3,192.95,0,0,
South and Central America,2009,Jan,8288.522949,8804.491826,515.968877,7.8,193.61,0,0,
South and Central America,2009,Feb,7402.022691,8046.769999,644.747308,8.3,194.34,0,0,
South and Central America,2009,Mar,8520.276414,8745.636018,225.359604,8.7,192.71,0,0,
South and Central America,2009,Apr,7887.103519,8010.752857,123.649338,9,192.84,0,0,
South and Central America,2009,May,8307.131852,8767.307198,460.175346,9.4,194.22,0,0,
South and Central America,2009,Jun,9317.012056,8920.873596,-396.13846,9.5,195,0,0,
South and Central America,2009,Jul,10266.90005,8861.920071,-1404.979979,9.5,194.31,0,0,
South and Central America,2009,Aug,9099.695251,9218.221947,118.526696,9.6,193.65,0,0,
South and Central America,2009,Sep,9901.147793,9129.628981,-771.518812,9.8,192.58,0,0,
South and Central America,2009,Oct,9317.797352,10431.27981,1113.482458,10,192.47,0,0,
South and Central America,2009,Nov,9522.963216,10132.66654,609.703324,9.9,192.29,0,0,
South and Central America,2009,Dec,10268.57119,10479.25176,210.68057,9.9,189,0,0,
South and Central America,2010,Jan,9733.335334,9723.834653,-9.500681,9.8,188.07,0,0,
South and Central America,2010,Feb,9578.282873,9834.005941,255.723068,9.8,187.6,0,0,
South and Central America,2010,Mar,11312.01274,12044.85995,732.84721,9.9,188.16,0,0,
South and Central America,2010,Apr,11027.11688,11428.43131,401.31443,9.9,189.9,0,0,
South and Central America,2010,May,10619.38357,11893.9405,1274.55693,9.6,191.57,0,0,
South and Central America,2010,Jun,11090.24045,11292.36873,202.12828,9.4,190.62,0,0,
South and Central America,2010,Jul,11563.25252,11711.7973,148.54478,9.4,189.45,0,0,
South and Central America,2010,Aug,11655.27596,11819.60694,164.33098,9.5,188.66,0,0,
South and Central America,2010,Sep,10963.33681,11377.56243,414.22562,9.5,186.03,0,0,
South and Central America,2010,Oct,10826.80853,12969.50361,2142.69508,9.4,185.71,0,0,
South and Central America,2010,Nov,11228.64015,12386.10946,1157.46931,9.8,184.42,0,0,
South and Central America,2010,Dec,11827.09593,12094.79031,267.69438,9.3,181.6,0,0,
South and Central America,2011,Jan,13130.37286,12621.30907,-509.06379,9.1,179.52,0,0,
South and Central America,2011,Feb,11707.14769,11778.99418,71.84649,9,178.07,0,0,
South and Central America,2011,Mar,14890.94228,14377.87024,-513.07204,9,176.99,0,0,
South and Central America,2011,Apr,15006.97315,14030.79199,-976.18116,9.1,178.97,0,0,
South and Central America,2011,May,15536.53281,14247.9698,-1288.56301,9,180.27,0,0,
South and Central America,2011,Jun,15191.62637,13872.46538,-1319.16099,9.1,181.88,0,0,
South and Central America,2011,Jul,14613.31301,14678.3455,65.03249,9,182.16,0,0,
South and Central America,2011,Aug,15512.5981,14765.01852,-747.57958,9,181.02,0,0,
South and Central America,2011,Sep,15301.05609,14403.75622,-897.29987,9,181.22,0,0,
South and Central America,2011,Oct,14470.81384,15261.11649,790.30265,8.8,179.49,0,0,
South and Central America,2011,Nov,14369.99586,14569.8704,199.87454,8.6,179.7,0,0,
South and Central America,2011,Dec,14559.53358,14404.75619,-154.77739,8.5,178.76,0,0,
South and Central America,2012,Jan,14270.53834,13706.7555,-563.78284,8.3,176.95,0,0,
South and Central America,2012,Feb,13904.33274,13342.3124,-562.02034,8.3,177.43,0,0,
South and Central America,2012,Mar,16629.51734,15841.91781,-787.59953,8.2,180.12,0,0,
South and Central America,2012,Apr,15065.26859,15588.30732,523.03873,8.2,182.65,0,0,
South and Central America,2012,May,14555.79662,15362.44576,806.64914,8.2,185.61,0,0,
South and Central America,2012,Jun,13803.26073,14987.97615,1184.71542,8.2,187.52,0,0,
South and Central America,2012,Jul,13663.09289,14266.27473,603.18184,8.2,187.81,0,0,
South and Central America,2012,Aug,15208.19705,15531.11852,322.92147,8.1,188.22,0,0,
South and Central America,2012,Sep,14021.47915,16132.89628,2111.41713,7.8,188.04,0,0,
South and Central America,2012,Oct,13445.43107,16044.55398,2599.12291,7.8,188.07,0,0,
South and Central America,2012,Nov,14037.28293,15576.96674,1539.68381,7.7,188.26,0,0,
South and Central America,2012,Dec,13187.0896,16802.43876,3615.34916,7.9,187.76,0,0,
South and Central America,2013,Jan,14076.24303,14932.28473,856.0417,8,187.95,0,0,
South and Central America,2013,Feb,11886.25166,14677.53888,2791.28722,7.7,189.22,0,0,
South and Central America,2013,Mar,13285.8524,15606.32421,2320.47181,7.5,192.61,0,0,
South and Central America,2013,Apr,13309.02228,14296.94131,987.91903,7.6,195.26,0,0,
South and Central America,2013,May,14313.80866,14855.02922,541.22056,7.5,198.8,0,0,
South and Central America,2013,Jun,12858.19717,15538.33768,2680.14051,7.5,201.28,0,0,
South and Central America,2013,Jul,14722.48448,16046.54945,1324.06497,7.3,202.32,0,0,
South and Central America,2013,Aug,13573.99906,16430.88215,2856.88309,7.2,201.9,0,0,
South and Central America,2013,Sep,13168.91931,15487.0526,2318.13329,7.2,201.89,0,0,
South and Central America,2013,Oct,13045.96591,15666.19481,2620.2289,7.2,201.28,0,0,
South and Central America,2013,Nov,11957.71454,14807.42601,2849.71147,6.9,200.71,0,0,
South and Central America,2013,Dec,12230.28282,16070.64627,3840.36345,6.7,200.49,0,0,
South and Central America,2014,Jan,12628.78044,14918.55554,2289.7751,6.6,200.12,0,0,
South and Central America,2014,Feb,11983.05807,13471.67815,1488.62008,6.7,201.06,0,0,
South and Central America,2014,Mar,12854.80015,16172.48051,3317.68036,6.7,203.62,0,0,
South and Central America,2014,Apr,13237.76157,14949.79938,1712.03781,6.2,205.79,0,0,
South and Central America,2014,May,12680.11506,15748.20506,3068.09,6.3,208.13,0,0,
South and Central America,2014,Jun,12335.74113,15595.57606,3259.83493,6.1,210.51,0,0,
South and Central America,2014,Jul,13505.86631,15295.55779,1789.69148,6.2,211.22,0,0,
South and Central America,2014,Aug,12911.42847,16439.88873,3528.46026,6.1,210.81,0,0,
South and Central America,2014,Sep,12794.51684,15430.95681,2636.43997,5.9,209.96,0,0,
South and Central America,2014,Oct,12791.07219,15959.27995,3168.20776,5.7,210,0,0,
South and Central America,2014,Nov,10427.55874,15123.16629,4695.60755,5.8,210.26,0,0,
South and Central America,2014,Dec,12104.35899,14740.06095,2635.70196,5.6,210.29,0,0,
South and Central America,2015,Jan,10659.2708,12595.90677,1936.63597,5.7,209.34,0,0,
South and Central America,2015,Feb,9079.577972,12398.97639,3319.398418,5.5,211.29,0,0,
South and Central America,2015,Mar,10763.51935,13708.26226,2944.74291,5.4,214.01,0,0,
South and Central America,2015,Apr,10119.85277,12761.42441,2641.57164,5.4,216.22,0,0,
South and Central America,2015,May,9471.647079,14075.51789,4603.870811,5.6,219.39,0,0,
South and Central America,2015,Jun,10302.67242,13477.8788,3175.20638,5.3,221.41,0,0,
South and Central America,2015,Jul,10603.75568,12429.70446,1825.94878,5.2,222.3,0,0,
South and Central America,2015,Aug,9506.4791,13075.96826,3569.48916,5.1,221.62,0,0,
South and Central America,2015,Sep,9197.075208,12263.59963,3066.524422,5,221.6,0,0,
South and Central America,2015,Oct,8900.646245,12545.59108,3644.944835,5,221.53,0,0,
South and Central America,2015,Nov,8366.004319,11638.20597,3272.201651,5.1,221.93,0,0,
South and Central America,2015,Dec,8933.975209,11607.77932,2673.804111,5,221.58,0,0,
South and Central America,2016,Jan,7455.591471,10441.18633,2985.594859,4.8,221.52,0,0,
South and Central America,2016,Feb,7802.947513,10152.57613,2349.628617,4.9,222.25,0,0,
South and Central America,2016,Mar,8775.296543,11927.35146,3152.054917,5,226.07,0,0,
South and Central America,2016,Apr,8198.425029,10917.8837,2719.458671,5.1,228.59,0,0,
South and Central America,2016,May,8700.037749,11601.99113,2901.953381,4.8,231.41,0,0,
South and Central America,2016,Jun,9464.004075,11667.36964,2203.365565,4.9,233.67,0,0,
South and Central America,2016,Jul,9147.365375,11300.21933,2152.853955,4.8,234.68,0,0,
South and Central America,2016,Aug,10429.2326,11744.05093,1314.81833,4.9,234.6,0,0,
South and Central America,2016,Sep,9602.573397,11397.35938,1794.785983,5,234.77,0,0,
South and Central America,2016,Oct,8908.836013,11384.78377,2475.947757,4.9,234.73,0,0,
South and Central America,2016,Nov,9240.562184,11857.31601,2616.753826,4.7,235.15,0,0,
South and Central America,2016,Dec,9921.0203,11523.11988,1602.09958,4.7,235.25,0,0,
South and Central America,2017,Jan,9449.69747,11925.93812,2476.24065,4.7,234.28,0,0,
South and Central America,2017,Feb,9204.93131,11148.79762,1943.86631,4.6,236.36,0,0,
South and Central America,2017,Mar,10400.22064,12846.75078,2446.53014,4.4,240.02,0,0,
South and Central America,2017,Apr,9344.307101,12034.05027,2689.743169,4.4,243.33,0,0,
South and Central America,2017,May,10107.98779,12512.44997,2404.46218,4.4,246.13,0,0,
South and Central America,2017,Jun,9713.997652,12289.95979,2575.962138,4.3,247.87,0,0,
South and Central America,2017,Jul,9654.264221,12833.91128,3179.647059,4.3,248.97,0,0,
South and Central America,2017,Aug,10293.38714,12793.62869,2500.24155,4.4,249.74,0,0,
South and Central America,2017,Sep,9220.148433,11664.59488,2444.446447,4.3,249.49,0,0,
South and Central America,2017,Oct,9301.938017,13758.38489,4456.446873,4.2,249.39,0,0,
South and Central America,2017,Nov,10108.85508,13432.61003,3323.75495,4.2,250.28,0,0,
South and Central America,2017,Dec,9122.425626,13174.86865,4052.443024,4.1,249.92,0,0,
South and Central America,2018,Jan,10487.82408,12061.99846,1574.17438,4,250.98,0,0,
South and Central America,2018,Feb,9216.355803,12097.44688,2881.091077,4.1,253.74,0,0,
South and Central America,2018,Mar,10406.53685,13747.2524,3340.71555,4,256.61,0,0,
South and Central America,2018,Apr,9727.514444,13590.94555,3863.431106,4,258.85,0,0,
South and Central America,2018,May,10483.09403,14387.79449,3904.70046,3.8,261.88,0,0,
South and Central America,2018,Jun,9644.51012,13433.61904,3789.10892,4,263.56,0,0,
South and Central America,2018,Jul,10741.28532,13476.39527,2735.10995,3.8,264.4,0,0,
South and Central America,2018,Aug,10966.64358,14266.42714,3299.78356,3.8,264.84,0,0,
South and Central America,2018,Sep,9921.977493,13235.15943,3313.181937,3.7,264.13,0,0,
South and Central America,2018,Oct,11093.00719,15279.29424,4186.28705,3.8,263.95,0,0,
South and Central America,2018,Nov,9508.815315,14534.17444,5025.359125,3.8,264.64,0,0,
South and Central America,2018,Dec,10000.09722,13596.68777,3596.59055,3.9,263.77,0,0,
South and Central America,2019,Jan,9967.850534,13271.91659,3304.066056,4,264.58,0,0,1324
South and Central America,2019,Feb,8738.974137,11902.34513,3163.370993,3.8,266.36,0,0,1324
South and Central America,2019,Mar,9181.977306,14227.39207,5045.414764,3.8,269.34,0,0,1324
South and Central America,2019,Apr,9509.791998,13435.4792,3925.687202,3.6,272.38,0,0,1324
South and Central America,2019,May,9637.998744,13998.27034,4360.271596,3.6,275.21,0,0,1324
South and Central America,2019,Jun,8778.390637,13755.14631,4976.755673,3.6,276.47,0,0,1324
South and Central America,2019,Jul,10154.77899,12948.15549,2793.3765,3.7,277.43,0,0,1342
South and Central America,2019,Aug,8684.617766,13708.52599,5023.908224,3.7,277.48,0,0,1350
South and Central America,2019,Sep,8339.775506,12927.54198,4587.766474,3.5,278.17,0,0,1279
South and Central America,2019,Oct,8704.355203,14166.19505,5461.839847,3.6,278.27,0,0,1238
South and Central America,2019,Nov,8133.236986,14013.58808,5880.351094,3.6,278.71,0,0,1290
South and Central America,2019,Dec,9021.356799,13339.00083,4317.644031,3.6,279.34,0,0,1446
South and Central America,2020,Jan,8469.104714,13464.07436,4994.969646,3.5,280.38,4,0,1514
South and Central America,2020,Feb,7733.347128,12892.23611,5158.888982,3.5,283.64,66,2,1331
South and Central America,2020,Mar,8308.176664,12905.74477,4597.568106,4.4,286.34,212592,4947,1400
South and Central America,2020,Apr,5844.891317,8397.036848,2552.145531,14.7,288.64,878237,60329,1439
South and Central America,2020,May,5754.043545,7855.032661,2100.989116,13.2,289.54,743386,41797,1459
South and Central America,2020,Jun,6911.168165,8367.726881,1456.558716,11,293.23,860959,20649,1785
South and Central America,2020,Jul,7371.931636,9756.633872,2384.702236,10.2,296.61,1940971,30604,1762
South and Central America,2020,Aug,7696.946414,10031.53107,2334.584656,8.4,300.72,1478495,30610,1946
South and Central America,2020,Sep,7895.536458,9952.679181,2057.142723,7.9,304.59,1220261,21822,2247
South and Central America,2020,Oct,8546.339738,11542.86342,2996.523682,6.9,307.83,1935667,24008,2231
South and Central America,2020,Nov,7538.16108,11185.19479,3647.03371,6.7,310.16,4432394,41976,2443
South and Central America,2020,Dec,8873.970896,12477.53597,3603.565074,6.7,312.32,6373304,82375,3143
South and Central America,2021,Jan,7406.001966,12222.77586,4816.773894,6.4,315.03,6088193,97856,4087
South and Central America,2021,Feb,8096.325237,11358.69408,3262.368843,6.2,319.68,2342966,61920,4302
South and Central America,2021,Mar,9932.370193,13418.4451,3486.074907,6,327.16,1795768,32013,4111
South and Central America,2021,Apr,9786.754558,13281.12071,3494.366152,6,334.92,1844608,20769,4375
South and Central America,2021,May,9744.615041,14103.06004,4358.444999,5.8,342.48,897760,16312,5165
South and Central America,2021,Jun,10295.39023,14500.50294,4205.11271,5.9,348.93,392130,9505,6217
South and Central America,2021,Jul,10448.40661,15161.30726,4712.90065,5.4,353.89,1378269,9450,8848
South and Central America,2021,Aug,10697.24972,16172.28652,5475.0368,5.2,356.45,4245784,33309,10323
South and Central America,2021,Sep,11347.78628,14613.7306,3265.94432,4.7,358.8,4101005,54479,10839
South and Central America,2021,Oct,11184.61176,17319.90364,6135.29188,4.6,361.55,2433668,42996,10194
South and Central America,2021,Nov,10848.13807,15990.10103,5141.96296,4.2,361.59,2561250,30393,9353
South and Central America,2021,Dec,10848.13777,15990.10033,5141.96256,3.9,361.62,6340666,37560,9293
North America,1997,Jan,19873.3,16650.7,-3222.6,5.3,116.63,0,0,
North America,1997,Feb,20011.2,17431.4,-2579.8,5.2,116.92,0,0,
North America,1997,Mar,21024.9,18425.3,-2599.6,5.2,117.86,0,0,
North America,1997,Apr,21243.5,19010.1,-2233.4,5.1,118.33,0,0,
North America,1997,May,21445.3,18397.1,-3048.2,4.9,119.16,0,0,
North America,1997,Jun,20923.1,18419.2,-2503.9,5,119.6,0,0,
North America,1997,Jul,19397.7,17096.9,-2300.8,4.9,119.89,0,0,
North America,1997,Aug,20835.7,18526.6,-2309.1,4.8,120.3,0,0,
North America,1997,Sep,22180.3,19733.1,-2447.2,4.9,120.11,0,0,
North America,1997,Oct,23422.4,21258.3,-2164.1,4.7,120.49,0,0,
North America,1997,Nov,21702.7,19485.4,-2217.3,4.6,120.66,0,0,
North America,1997,Dec,21111.6,18721.1,-2390.5,4.7,120.7,0,0,
North America,1998,Jan,20234.1,18352,-1882.1,4.6,120.87,0,0,
North America,1998,Feb,20926.5,19345.1,-1581.4,4.6,121.71,0,0,
North America,1998,Mar,23717.7,21484.5,-2233.2,4.7,122.59,0,0,
North America,1998,Apr,22793.7,20316.9,-2476.8,4.3,123.45,0,0,
North America,1998,May,22711.8,19951.3,-2760.5,4.4,124.37,0,0,
North America,1998,Jun,22353.3,19828,-2525.3,4.5,125.56,0,0,
North America,1998,Jul,19611.8,16658.9,-2952.9,4.5,125.85,0,0,
North America,1998,Aug,21713.9,18305.3,-3408.6,4.5,126.31,0,0,
North America,1998,Sep,23493.1,20151,-3342.1,4.6,126.78,0,0,
North America,1998,Oct,24693.6,21278.9,-3414.7,4.5,127.05,0,0,
North America,1998,Nov,23390.3,20555.2,-2835.1,4.4,127.6,0,0,
North America,1998,Dec,22245.2,19149,-3096.2,4.4,127.82,0,0,
North America,1999,Jan,21992.9,18155.1,-3837.8,4.3,128.28,0,0,
North America,1999,Feb,23224.8,19064.4,-4160.4,4.4,128.76,0,0,
North America,1999,Mar,26404.3,21894.1,-4510.2,4.2,129.83,0,0,
North America,1999,Apr,24551.3,20774.7,-3776.6,4.3,130.79,0,0,
North America,1999,May,25284.4,20809.2,-4475.2,4.2,132.06,0,0,
North America,1999,Jun,26682,21636.1,-5045.9,4.3,133.1,0,0,
North America,1999,Jul,23793.2,18639.8,-5153.4,4.3,133.79,0,0,
North America,1999,Aug,26908.8,21289.8,-5619,4.2,134.5,0,0,
North America,1999,Sep,27168.3,22228.2,-4940.1,4.2,134.58,0,0,
North America,1999,Oct,27806.1,23285.2,-4520.9,4.1,135.11,0,0,
North America,1999,Nov,28177.7,23301.2,-4876.5,4.1,135.31,0,0,
North America,1999,Dec,26437.8,22431.1,-4006.7,4,135.6,0,0,
North America,2000,Jan,27161.6,21569,-5592.6,4,136.94,0,0,
North America,2000,Feb,28457.4,23432.9,-5024.5,4.1,136.7,0,0,
North America,2000,Mar,32414,26726.7,-5687.3,4,138.27,0,0,
North America,2000,Apr,29192.8,23837.8,-5355,3.8,139.57,0,0,
North America,2000,May,31202.8,24977.6,-6225.2,4,140.69,0,0,
North America,2000,Jun,32335.4,25461,-6874.4,4,142.11,0,0,
North America,2000,Jul,27835,21237.2,-6597.8,4,142.83,0,0,
